text,cantica,canto,line
The sixfold company in two divides;,Inferno,4,148
Another way my sapient Guide conducts me,Inferno,4,149
Forth from the quiet to the air that trembles;,Inferno,4,150
And to a place I come where nothing shines.,Inferno,4,151
Thus I descended out of the first circle,Inferno,5,1
"Down to the second, that less space begirds,",Inferno,5,2
"And so much greater dole, that goads to wailing.",Inferno,5,3
"There standeth Minos horribly, and snarls;",Inferno,5,4
Examines the transgressions at the entrance;,Inferno,5,5
"Judges, and sends according as he girds him.",Inferno,5,6
"I say, that when the spirit evil-born",Inferno,5,7
"Cometh before him, wholly it confesses;",Inferno,5,8
And this discriminator of transgressions,Inferno,5,9
Seeth what place in Hell is meet for it;,Inferno,5,10
Girds himself with his tail as many times,Inferno,5,11
As grades he wishes it should be thrust down.,Inferno,5,12
Always before him many of them stand;,Inferno,5,13
They go by turns each one unto the judgment;,Inferno,5,14
"They speak, and hear, and then are downward hurled.",Inferno,5,15
"“O thou, that to this dolorous hostelry",Inferno,5,16
"Comest,” said Minos to me, when he saw me,",Inferno,5,17
"Leaving the practice of so great an office,",Inferno,5,18
"“Look how thou enterest, and in whom thou trustest;",Inferno,5,19
Let not the portal’s amplitude deceive thee.”,Inferno,5,20
And unto him my Guide: “Why criest thou too?,Inferno,5,21
Do not impede his journey fate-ordained;,Inferno,5,22
It is so willed there where is power to do,Inferno,5,23
That which is willed; and ask no further question.”,Inferno,5,24
And now begin the dolesome notes to grow,Inferno,5,25
Audible unto me; now am I come,Inferno,5,26
There where much lamentation strikes upon me.,Inferno,5,27
"I came into a place mute of all light,",Inferno,5,28
"Which bellows as the sea does in a tempest,",Inferno,5,29
If by opposing winds ’t is combated.,Inferno,5,30
The infernal hurricane that never rests,Inferno,5,31
Hurtles the spirits onward in its rapine;,Inferno,5,32
"Whirling them round, and smiting, it molests them.",Inferno,5,33
"When they arrive before the precipice,",Inferno,5,34
"There are the shrieks, the plaints, and the laments,",Inferno,5,35
There they blaspheme the puissance divine.,Inferno,5,36
I understood that unto such a torment,Inferno,5,37
"The carnal malefactors were condemned,",Inferno,5,38
Who reason subjugate to appetite.,Inferno,5,39
And as the wings of starlings bear them on,Inferno,5,40
"In the cold season in large band and full,",Inferno,5,41
So doth that blast the spirits maledict;,Inferno,5,42
"It hither, thither, downward, upward, drives them;",Inferno,5,43
"No hope doth comfort them for evermore,",Inferno,5,44
"Not of repose, but even of lesser pain.",Inferno,5,45
"And as the cranes go chanting forth their lays,",Inferno,5,46
"Making in air a long line of themselves,",Inferno,5,47
"So saw I coming, uttering lamentations,",Inferno,5,48
Shadows borne onward by the aforesaid stress.,Inferno,5,49
"Whereupon said I: “Master, who are those",Inferno,5,50
"People, whom the black air so castigates?”",Inferno,5,51
"“The first of those, of whom intelligence",Inferno,5,52
"Thou fain wouldst have,” then said he unto me,",Inferno,5,53
“The empress was of many languages.,Inferno,5,54
"To sensual vices she was so abandoned,",Inferno,5,55
"That lustful she made licit in her law,",Inferno,5,56
To remove the blame to which she had been led.,Inferno,5,57
"She is Semiramis, of whom we read",Inferno,5,58
"That she succeeded Ninus, and was his spouse;",Inferno,5,59
She held the land which now the Sultan rules.,Inferno,5,60
"The next is she who killed herself for love,",Inferno,5,61
And broke faith with the ashes of Sichaeus;,Inferno,5,62
Then Cleopatra the voluptuous.”,Inferno,5,63
"Helen I saw, for whom so many ruthless",Inferno,5,64
"Seasons revolved; and saw the great Achilles,",Inferno,5,65
Who at the last hour combated with Love.,Inferno,5,66
"Paris I saw, Tristan; and more than a thousand",Inferno,5,67
"Shades did he name and point out with his finger,",Inferno,5,68
Whom Love had separated from our life.,Inferno,5,69
"After that I had listened to my Teacher,",Inferno,5,70
"Naming the dames of eld and cavaliers,",Inferno,5,71
"Pity prevailed, and I was nigh bewildered.",Inferno,5,72
"And I began: “O Poet, willingly",Inferno,5,73
"Speak would I to those two, who go together,",Inferno,5,74
And seem upon the wind to be so light.”,Inferno,5,75
"And, he to me: “Thou’lt mark, when they shall be",Inferno,5,76
Nearer to us; and then do thou implore them,Inferno,5,77
"By love which leadeth them, and they will come.”",Inferno,5,78
"Soon as the wind in our direction sways them,",Inferno,5,79
My voice uplift I: “O ye weary souls!,Inferno,5,80
"Come speak to us, if no one interdicts it.”",Inferno,5,81
"As turtle-doves, called onward by desire,",Inferno,5,82
With open and steady wings to the sweet nest,Inferno,5,83
"Fly through the air by their volition borne,",Inferno,5,84
"So came they from the band where Dido is,",Inferno,5,85
"Approaching us athwart the air malign,",Inferno,5,86
So strong was the affectionate appeal.,Inferno,5,87
"“O living creature gracious and benignant,",Inferno,5,88
Who visiting goest through the purple air,Inferno,5,89
"Us, who have stained the world incarnadine,",Inferno,5,90
"If were the King of the Universe our friend,",Inferno,5,91
"We would pray unto him to give thee peace,",Inferno,5,92
Since thou hast pity on our woe perverse.,Inferno,5,93
"Of what it pleases thee to hear and speak,",Inferno,5,94
"That will we hear, and we will speak to you,",Inferno,5,95
"While silent is the wind, as it is now.",Inferno,5,96
"Sitteth the city, wherein I was born,",Inferno,5,97
Upon the sea-shore where the Po descends,Inferno,5,98
To rest in peace with all his retinue.,Inferno,5,99
"Love, that on gentle heart doth swiftly seize,",Inferno,5,100
Seized this man for the person beautiful,Inferno,5,101
"That was ta’en from me, and still the mode offends me.",Inferno,5,102
"Love, that exempts no one beloved from loving,",Inferno,5,103
"Seized me with pleasure of this man so strongly,",Inferno,5,104
"That, as thou seest, it doth not yet desert me;",Inferno,5,105
Love has conducted us unto one death;,Inferno,5,106
Caina waiteth him who quenched our life!”,Inferno,5,107
These words were borne along from them to us.,Inferno,5,108
"As soon as I had heard those souls tormented,",Inferno,5,109
"I bowed my face, and so long held it down",Inferno,5,110
Until the Poet said to me: “What thinkest?”,Inferno,5,111
"When I made answer, I began: “Alas!",Inferno,5,112
"How many pleasant thoughts, how much desire,",Inferno,5,113
Conducted these unto the dolorous pass!”,Inferno,5,114
"Then unto them I turned me, and I spake,",Inferno,5,115
"And I began: “Thine agonies, Francesca,",Inferno,5,116
Sad and compassionate to weeping make me.,Inferno,5,117
"But tell me, at the time of those sweet sighs,",Inferno,5,118
"By what and in what manner Love conceded,",Inferno,5,119
That you should know your dubious desires?”,Inferno,5,120
And she to me: “There is no greater sorrow,Inferno,5,121
Than to be mindful of the happy time,Inferno,5,122
"In misery, and that thy Teacher knows.",Inferno,5,123
"But, if to recognise the earliest root",Inferno,5,124
"Of love in us thou hast so great desire,",Inferno,5,125
I will do even as he who weeps and speaks.,Inferno,5,126
One day we reading were for our delight,Inferno,5,127
"Of Launcelot, how Love did him enthral.",Inferno,5,128
Alone we were and without any fear.,Inferno,5,129
Full many a time our eyes together drew,Inferno,5,130
"That reading, and drove the colour from our faces;",Inferno,5,131
But one point only was it that o’ercame us.,Inferno,5,132
When as we read of the much-longed-for smile,Inferno,5,133
"Being by such a noble lover kissed,",Inferno,5,134
"This one, who ne’er from me shall be divided,",Inferno,5,135
Kissed me upon the mouth all palpitating.,Inferno,5,136
Galeotto was the book and he who wrote it.,Inferno,5,137
That day no farther did we read therein.”,Inferno,5,138
"And all the while one spirit uttered this,",Inferno,5,139
"The other one did weep so, that, for pity,",Inferno,5,140
"I swooned away as if I had been dying,",Inferno,5,141
"And fell, even as a dead body falls.",Inferno,5,142
"At the return of consciousness, that closed",Inferno,6,1
"Before the pity of those two relations,",Inferno,6,2
"Which utterly with sadness had confused me,",Inferno,6,3
"New torments I behold, and new tormented",Inferno,6,4
"Around me, whichsoever way I move,",Inferno,6,5
"And whichsoever way I turn, and gaze.",Inferno,6,6
In the third circle am I of the rain,Inferno,6,7
"Eternal, maledict, and cold, and heavy;",Inferno,6,8
Its law and quality are never new.,Inferno,6,9
"Huge hail, and water sombre-hued, and snow,",Inferno,6,10
Athwart the tenebrous air pour down amain;,Inferno,6,11
"Noisome the earth is, that receiveth this.",Inferno,6,12
"Cerberus, monster cruel and uncouth,",Inferno,6,13
With his three gullets like a dog is barking,Inferno,6,14
Over the people that are there submerged.,Inferno,6,15
"Red eyes he has, and unctuous beard and black,",Inferno,6,16
"And belly large, and armed with claws his hands;",Inferno,6,17
"He rends the spirits, flays, and quarters them.",Inferno,6,18
Howl the rain maketh them like unto dogs;,Inferno,6,19
One side they make a shelter for the other;,Inferno,6,20
Oft turn themselves the wretched reprobates.,Inferno,6,21
"When Cerberus perceived us, the great worm!",Inferno,6,22
"His mouths he opened, and displayed his tusks;",Inferno,6,23
Not a limb had he that was motionless.,Inferno,6,24
"And my Conductor, with his spans extended,",Inferno,6,25
"Took of the earth, and with his fists well filled,",Inferno,6,26
He threw it into those rapacious gullets.,Inferno,6,27
"Such as that dog is, who by barking craves,",Inferno,6,28
"And quiet grows soon as his food he gnaws,",Inferno,6,29
"For to devour it he but thinks and struggles,",Inferno,6,30
The like became those muzzles filth-begrimed,Inferno,6,31
"Of Cerberus the demon, who so thunders",Inferno,6,32
Over the souls that they would fain be deaf.,Inferno,6,33
"We passed across the shadows, which subdues",Inferno,6,34
"The heavy rain-storm, and we placed our feet",Inferno,6,35
Upon their vanity that person seems.,Inferno,6,36
"They all were lying prone upon the earth,",Inferno,6,37
"Excepting one, who sat upright as soon",Inferno,6,38
As he beheld us passing on before him.,Inferno,6,39
"“O thou that art conducted through this Hell,”",Inferno,6,40
"He said to me, “recall me, if thou canst;",Inferno,6,41
Thyself wast made before I was unmade.”,Inferno,6,42
And I to him: “The anguish which thou hast,Inferno,6,43
"Perhaps doth draw thee out of my remembrance,",Inferno,6,44
So that it seems not I have ever seen thee.,Inferno,6,45
"But tell me who thou art, that in so doleful",Inferno,6,46
"A place art put, and in such punishment,",Inferno,6,47
"If some are greater, none is so displeasing.”",Inferno,6,48
"And he to me: “Thy city, which is full",Inferno,6,49
"Of envy so that now the sack runs over,",Inferno,6,50
Held me within it in the life serene.,Inferno,6,51
You citizens were wont to call me Ciacco;,Inferno,6,52
For the pernicious sin of gluttony,Inferno,6,53
"I, as thou seest, am battered by this rain.",Inferno,6,54
"And I, sad soul, am not the only one,",Inferno,6,55
For all these suffer the like penalty,Inferno,6,56
For the like sin;” and word no more spake he.,Inferno,6,57
"I answered him: “Ciacco, thy wretchedness",Inferno,6,58
Weighs on me so that it to weep invites me;,Inferno,6,59
"But tell me, if thou knowest, to what shall come",Inferno,6,60
The citizens of the divided city;,Inferno,6,61
If any there be just; and the occasion,Inferno,6,62
Tell me why so much discord has assailed it.”,Inferno,6,63
"And he to me: “They, after long contention,",Inferno,6,64
Will come to bloodshed; and the rustic party,Inferno,6,65
Will drive the other out with much offence.,Inferno,6,66
Then afterwards behoves it this one fall,Inferno,6,67
"Within three suns, and rise again the other",Inferno,6,68
By force of him who now is on the coast.,Inferno,6,69
"High will it hold its forehead a long while,",Inferno,6,70
"Keeping the other under heavy burdens,",Inferno,6,71
Howe’er it weeps thereat and is indignant.,Inferno,6,72
"The just are two, and are not understood there;",Inferno,6,73
Envy and Arrogance and Avarice,Inferno,6,74
Are the three sparks that have all hearts enkindled.”,Inferno,6,75
Here ended he his tearful utterance;,Inferno,6,76
"And I to him: “I wish thee still to teach me,",Inferno,6,77
And make a gift to me of further speech.,Inferno,6,78
"Farinata and Tegghiaio, once so worthy,",Inferno,6,79
"Jacopo Rusticucci, Arrigo, and Mosca,",Inferno,6,80
"And others who on good deeds set their thoughts,",Inferno,6,81
"Say where they are, and cause that I may know them;",Inferno,6,82
