text,cantica,canto,line
"Da ch’ebber ragionato insieme alquanto,",Inferno,4,97
"volsersi a me con salutevol cenno,",Inferno,4,98
e ’l mio maestro sorrise di tanto;,Inferno,4,99
"e più d’onore ancora assai mi fenno,",Inferno,4,100
"ch’e’ sì mi fecer de la loro schiera,",Inferno,4,101
sì ch’io fui sesto tra cotanto senno.,Inferno,4,102
"Così andammo infino a la lumera,",Inferno,4,103
"parlando cose che ’l tacere è bello,",Inferno,4,104
sì com’ era ’l parlar colà dov’ era.,Inferno,4,105
"Venimmo al piè d’un nobile castello,",Inferno,4,106
"sette volte cerchiato d’alte mura,",Inferno,4,107
difeso intorno d’un bel fiumicello.,Inferno,4,108
Questo passammo come terra dura;,Inferno,4,109
per sette porte intrai con questi savi:,Inferno,4,110
giugnemmo in prato di fresca verdura.,Inferno,4,111
"Genti v’eran con occhi tardi e gravi,",Inferno,4,112
di grande autorità ne’ lor sembianti:,Inferno,4,113
"parlavan rado, con voci soavi.",Inferno,4,114
"Traemmoci così da l’un de’ canti,",Inferno,4,115
"in loco aperto, luminoso e alto,",Inferno,4,116
sì che veder si potien tutti quanti.,Inferno,4,117
"Colà diritto, sovra ’l verde smalto,",Inferno,4,118
"mi fuor mostrati li spiriti magni,",Inferno,4,119
che del vedere in me stesso m’essalto.,Inferno,4,120
"I’ vidi Eletra con molti compagni,",Inferno,4,121
"tra ’ quai conobbi Ettòr ed Enea,",Inferno,4,122
Cesare armato con li occhi grifagni.,Inferno,4,123
Vidi Cammilla e la Pantasilea;,Inferno,4,124
da l’altra parte vidi ’l re Latino,Inferno,4,125
che con Lavina sua figlia sedea.,Inferno,4,126
"Vidi quel Bruto che cacciò Tarquino,",Inferno,4,127
"Lucrezia, Iulia, Marzïa e Corniglia;",Inferno,4,128
"e solo, in parte, vidi ’l Saladino.",Inferno,4,129
"Poi ch’innalzai un poco più le ciglia,",Inferno,4,130
vidi ’l maestro di color che sanno,Inferno,4,131
seder tra filosofica famiglia.,Inferno,4,132
"Tutti lo miran, tutti onor li fanno:",Inferno,4,133
"quivi vid’ ïo Socrate e Platone,",Inferno,4,134
che ’nnanzi a li altri più presso li stanno;,Inferno,4,135
"Democrito che ’l mondo a caso pone,",Inferno,4,136
"Dïogenès, Anassagora e Tale,",Inferno,4,137
"Empedoclès, Eraclito e Zenone;",Inferno,4,138
"e vidi il buono accoglitor del quale,",Inferno,4,139
"Dïascoride dico; e vidi Orfeo,",Inferno,4,140
Tulïo e Lino e Seneca morale;,Inferno,4,141
"Euclide geomètra e Tolomeo,",Inferno,4,142
"Ipocràte, Avicenna e Galïeno,",Inferno,4,143
"Averoìs, che ’l gran comento feo.",Inferno,4,144
"Io non posso ritrar di tutti a pieno,",Inferno,4,145
"però che sì mi caccia il lungo tema,",Inferno,4,146
che molte volte al fatto il dir vien meno.,Inferno,4,147
La sesta compagnia in due si scema:,Inferno,4,148
"per altra via mi mena il savio duca,",Inferno,4,149
"fuor de la queta, ne l’aura che trema.",Inferno,4,150
E vegno in parte ove non è che luca.,Inferno,4,151
Così discesi del cerchio primaio,Inferno,5,1
"giù nel secondo, che men loco cinghia",Inferno,5,2
"e tanto più dolor, che punge a guaio.",Inferno,5,3
"Stavvi Minòs orribilmente, e ringhia:",Inferno,5,4
essamina le colpe ne l’intrata;,Inferno,5,5
giudica e manda secondo ch’avvinghia.,Inferno,5,6
Dico che quando l’anima mal nata,Inferno,5,7
"li vien dinanzi, tutta si confessa;",Inferno,5,8
e quel conoscitor de le peccata,Inferno,5,9
vede qual loco d’inferno è da essa;,Inferno,5,10
cignesi con la coda tante volte,Inferno,5,11
quantunque gradi vuol che giù sia messa.,Inferno,5,12
Sempre dinanzi a lui ne stanno molte:,Inferno,5,13
"vanno a vicenda ciascuna al giudizio,",Inferno,5,14
dicono e odono e poi son giù volte.,Inferno,5,15
"«O tu che vieni al doloroso ospizio»,",Inferno,5,16
"disse Minòs a me quando mi vide,",Inferno,5,17
"lasciando l’atto di cotanto offizio,",Inferno,5,18
«guarda com’ entri e di cui tu ti fide;,Inferno,5,19
non t’inganni l’ampiezza de l’intrare!».,Inferno,5,20
E ’l duca mio a lui: «Perché pur gride?,Inferno,5,21
Non impedir lo suo fatale andare:,Inferno,5,22
vuolsi così colà dove si puote,Inferno,5,23
"ciò che si vuole, e più non dimandare».",Inferno,5,24
Or incomincian le dolenti note,Inferno,5,25
a farmisi sentire; or son venuto,Inferno,5,26
là dove molto pianto mi percuote.,Inferno,5,27
"Io venni in loco d’ogne luce muto,",Inferno,5,28
"che mugghia come fa mar per tempesta,",Inferno,5,29
se da contrari venti è combattuto.,Inferno,5,30
"La bufera infernal, che mai non resta,",Inferno,5,31
mena li spirti con la sua rapina;,Inferno,5,32
voltando e percotendo li molesta.,Inferno,5,33
"Quando giungon davanti a la ruina,",Inferno,5,34
"quivi le strida, il compianto, il lamento;",Inferno,5,35
bestemmian quivi la virtù divina.,Inferno,5,36
Intesi ch’a così fatto tormento,Inferno,5,37
"enno dannati i peccator carnali,",Inferno,5,38
che la ragion sommettono al talento.,Inferno,5,39
E come li stornei ne portan l’ali,Inferno,5,40
"nel freddo tempo, a schiera larga e piena,",Inferno,5,41
così quel fiato li spiriti mali,Inferno,5,42
"di qua, di là, di giù, di sù li mena;",Inferno,5,43
"nulla speranza li conforta mai,",Inferno,5,44
"non che di posa, ma di minor pena.",Inferno,5,45
"E come i gru van cantando lor lai,",Inferno,5,46
"faccendo in aere di sé lunga riga,",Inferno,5,47
"così vid’ io venir, traendo guai,",Inferno,5,48
ombre portate da la detta briga;,Inferno,5,49
"per ch’i’ dissi: «Maestro, chi son quelle",Inferno,5,50
genti che l’aura nera sì gastiga?».,Inferno,5,51
«La prima di color di cui novelle,Inferno,5,52
"tu vuo’ saper», mi disse quelli allotta,",Inferno,5,53
«fu imperadrice di molte favelle.,Inferno,5,54
"A vizio di lussuria fu sì rotta,",Inferno,5,55
"che libito fé licito in sua legge,",Inferno,5,56
per tòrre il biasmo in che era condotta.,Inferno,5,57
"Ell’ è Semiramìs, di cui si legge",Inferno,5,58
che succedette a Nino e fu sua sposa:,Inferno,5,59
tenne la terra che ’l Soldan corregge.,Inferno,5,60
"L’altra è colei che s’ancise amorosa,",Inferno,5,61
e ruppe fede al cener di Sicheo;,Inferno,5,62
poi è Cleopatràs lussurïosa.,Inferno,5,63
"Elena vedi, per cui tanto reo",Inferno,5,64
"tempo si volse, e vedi ’l grande Achille,",Inferno,5,65
che con amore al fine combatteo.,Inferno,5,66
"Vedi Parìs, Tristano»; e più di mille",Inferno,5,67
"ombre mostrommi e nominommi a dito,",Inferno,5,68
ch’amor di nostra vita dipartille.,Inferno,5,69
Poscia ch’io ebbi ’l mio dottore udito,Inferno,5,70
"nomar le donne antiche e ’ cavalieri,",Inferno,5,71
"pietà mi giunse, e fui quasi smarrito.",Inferno,5,72
"I’ cominciai: «Poeta, volontieri",Inferno,5,73
"parlerei a quei due che ’nsieme vanno,",Inferno,5,74
e paion sì al vento esser leggeri».,Inferno,5,75
Ed elli a me: «Vedrai quando saranno,Inferno,5,76
più presso a noi; e tu allor li priega,Inferno,5,77
"per quello amor che i mena, ed ei verranno».",Inferno,5,78
"Sì tosto come il vento a noi li piega,",Inferno,5,79
"mossi la voce: «O anime affannate,",Inferno,5,80
"venite a noi parlar, s’altri nol niega!».",Inferno,5,81
Quali colombe dal disio chiamate,Inferno,5,82
con l’ali alzate e ferme al dolce nido,Inferno,5,83
"vegnon per l’aere, dal voler portate;",Inferno,5,84
"cotali uscir de la schiera ov’ è Dido,",Inferno,5,85
"a noi venendo per l’aere maligno,",Inferno,5,86
sì forte fu l’affettüoso grido.,Inferno,5,87
«O animal grazïoso e benigno,Inferno,5,88
che visitando vai per l’aere perso,Inferno,5,89
"noi che tignemmo il mondo di sanguigno,",Inferno,5,90
"se fosse amico il re de l’universo,",Inferno,5,91
"noi pregheremmo lui de la tua pace,",Inferno,5,92
poi c’hai pietà del nostro mal perverso.,Inferno,5,93
"Di quel che udire e che parlar vi piace,",Inferno,5,94
"noi udiremo e parleremo a voi,",Inferno,5,95
"mentre che ’l vento, come fa, ci tace.",Inferno,5,96
Siede la terra dove nata fui,Inferno,5,97
su la marina dove ’l Po discende,Inferno,5,98
per aver pace co’ seguaci sui.,Inferno,5,99
"Amor, ch’al cor gentil ratto s’apprende,",Inferno,5,100
prese costui de la bella persona,Inferno,5,101
che mi fu tolta; e ’l modo ancor m’offende.,Inferno,5,102
"Amor, ch’a nullo amato amar perdona,",Inferno,5,103
"mi prese del costui piacer sì forte,",Inferno,5,104
"che, come vedi, ancor non m’abbandona.",Inferno,5,105
Amor condusse noi ad una morte.,Inferno,5,106
Caina attende chi a vita ci spense».,Inferno,5,107
Queste parole da lor ci fuor porte.,Inferno,5,108
"Quand’ io intesi quell’ anime offense,",Inferno,5,109
"china’ il viso, e tanto il tenni basso,",Inferno,5,110
fin che ’l poeta mi disse: «Che pense?».,Inferno,5,111
"Quando rispuosi, cominciai: «Oh lasso,",Inferno,5,112
"quanti dolci pensier, quanto disio",Inferno,5,113
menò costoro al doloroso passo!».,Inferno,5,114
"Poi mi rivolsi a loro e parla’ io,",Inferno,5,115
"e cominciai: «Francesca, i tuoi martìri",Inferno,5,116
a lagrimar mi fanno tristo e pio.,Inferno,5,117
"Ma dimmi: al tempo d’i dolci sospiri,",Inferno,5,118
a che e come concedette amore,Inferno,5,119
che conosceste i dubbiosi disiri?».,Inferno,5,120
E quella a me: «Nessun maggior dolore,Inferno,5,121
che ricordarsi del tempo felice,Inferno,5,122
ne la miseria; e ciò sa ’l tuo dottore.,Inferno,5,123
Ma s’a conoscer la prima radice,Inferno,5,124
"del nostro amor tu hai cotanto affetto,",Inferno,5,125
dirò come colui che piange e dice.,Inferno,5,126
Noi leggiavamo un giorno per diletto,Inferno,5,127
di Lancialotto come amor lo strinse;,Inferno,5,128
soli eravamo e sanza alcun sospetto.,Inferno,5,129
Per più fïate li occhi ci sospinse,Inferno,5,130
"quella lettura, e scolorocci il viso;",Inferno,5,131
ma solo un punto fu quel che ci vinse.,Inferno,5,132
Quando leggemmo il disïato riso,Inferno,5,133
"esser basciato da cotanto amante,",Inferno,5,134
"questi, che mai da me non fia diviso,",Inferno,5,135
la bocca mi basciò tutto tremante.,Inferno,5,136
Galeotto fu ’l libro e chi lo scrisse:,Inferno,5,137
quel giorno più non vi leggemmo avante».,Inferno,5,138
"Mentre che l’uno spirto questo disse,",Inferno,5,139
l’altro piangëa; sì che di pietade,Inferno,5,140
io venni men così com’ io morisse.,Inferno,5,141
E caddi come corpo morto cade.,Inferno,5,142
"Al tornar de la mente, che si chiuse",Inferno,6,1
"dinanzi a la pietà d’i due cognati,",Inferno,6,2
"che di trestizia tutto mi confuse,",Inferno,6,3
novi tormenti e novi tormentati,Inferno,6,4
"mi veggio intorno, come ch’io mi mova",Inferno,6,5
"e ch’io mi volga, e come che io guati.",Inferno,6,6
"Io sono al terzo cerchio, de la piova",Inferno,6,7
"etterna, maladetta, fredda e greve;",Inferno,6,8
regola e qualità mai non l’è nova.,Inferno,6,9
"Grandine grossa, acqua tinta e neve",Inferno,6,10
per l’aere tenebroso si riversa;,Inferno,6,11
pute la terra che questo riceve.,Inferno,6,12
"Cerbero, fiera crudele e diversa,",Inferno,6,13
con tre gole caninamente latra,Inferno,6,14
sovra la gente che quivi è sommersa.,Inferno,6,15
"Li occhi ha vermigli, la barba unta e atra,",Inferno,6,16
"e ’l ventre largo, e unghiate le mani;",Inferno,6,17
graffia li spirti ed iscoia ed isquatra.,Inferno,6,18
Urlar li fa la pioggia come cani;,Inferno,6,19
de l’un de’ lati fanno a l’altro schermo;,Inferno,6,20
volgonsi spesso i miseri profani.,Inferno,6,21
"Quando ci scorse Cerbero, il gran vermo,",Inferno,6,22
le bocche aperse e mostrocci le sanne;,Inferno,6,23
non avea membro che tenesse fermo.,Inferno,6,24
"E ’l duca mio distese le sue spanne,",Inferno,6,25
"prese la terra, e con piene le pugna",Inferno,6,26
la gittò dentro a le bramose canne.,Inferno,6,27
"Qual è quel cane ch’abbaiando agogna,",Inferno,6,28
"e si racqueta poi che ’l pasto morde,",Inferno,6,29
"ché solo a divorarlo intende e pugna,",Inferno,6,30
cotai si fecer quelle facce lorde,Inferno,6,31
"de lo demonio Cerbero, che ’ntrona",Inferno,6,32
"l’anime sì, ch’esser vorrebber sorde.",Inferno,6,33
Noi passavam su per l’ombre che adona,Inferno,6,34
"la greve pioggia, e ponavam le piante",Inferno,6,35
sovra lor vanità che par persona.,Inferno,6,36
"Elle giacean per terra tutte quante,",Inferno,6,37
"fuor d’una ch’a seder si levò, ratto",Inferno,6,38
ch’ella ci vide passarsi davante.,Inferno,6,39
"«O tu che se’ per questo ’nferno tratto»,",Inferno,6,40
"mi disse, «riconoscimi, se sai:",Inferno,6,41
"tu fosti, prima ch’io disfatto, fatto».",Inferno,6,42
E io a lui: «L’angoscia che tu hai,Inferno,6,43
"forse ti tira fuor de la mia mente,",Inferno,6,44
sì che non par ch’i’ ti vedessi mai.,Inferno,6,45
Ma dimmi chi tu se’ che ’n sì dolente,Inferno,6,46
"loco se’ messo, e hai sì fatta pena,",Inferno,6,47
"che, s’altra è maggio, nulla è sì spiacente».",Inferno,6,48
"Ed elli a me: «La tua città, ch’è piena",Inferno,6,49
"d’invidia sì che già trabocca il sacco,",Inferno,6,50
seco mi tenne in la vita serena.,Inferno,6,51
Voi cittadini mi chiamaste Ciacco:,Inferno,6,52
"per la dannosa colpa de la gola,",Inferno,6,53
"come tu vedi, a la pioggia mi fiacco.",Inferno,6,54
"E io anima trista non son sola,",Inferno,6,55
ché tutte queste a simil pena stanno,Inferno,6,56
per simil colpa». E più non fé parola.,Inferno,6,57
"Io li rispuosi: «Ciacco, il tuo affanno",Inferno,6,58
"mi pesa sì, ch’a lagrimar mi ’nvita;",Inferno,6,59
"ma dimmi, se tu sai, a che verranno",Inferno,6,60
li cittadin de la città partita;,Inferno,6,61
s’alcun v’è giusto; e dimmi la cagione,Inferno,6,62
per che l’ha tanta discordia assalita».,Inferno,6,63
E quelli a me: «Dopo lunga tencione,Inferno,6,64
"verranno al sangue, e la parte selvaggia",Inferno,6,65
caccerà l’altra con molta offensione.,Inferno,6,66
Poi appresso convien che questa caggia,Inferno,6,67
"infra tre soli, e che l’altra sormonti",Inferno,6,68
con la forza di tal che testé piaggia.,Inferno,6,69
"Alte terrà lungo tempo le fronti,",Inferno,6,70
"tenendo l’altra sotto gravi pesi,",Inferno,6,71
come che di ciò pianga o che n’aonti.,Inferno,6,72
"Giusti son due, e non vi sono intesi;",Inferno,6,73
"superbia, invidia e avarizia sono",Inferno,6,74
le tre faville c’hanno i cuori accesi».,Inferno,6,75
Qui puose fine al lagrimabil suono.,Inferno,6,76
E io a lui: «Ancor vo’ che mi ’nsegni,Inferno,6,77
e che di più parlar mi facci dono.,Inferno,6,78
"Farinata e ’l Tegghiaio, che fuor sì degni,",Inferno,6,79
"Iacopo Rusticucci, Arrigo e ’l Mosca",Inferno,6,80
"e li altri ch’a ben far puoser li ’ngegni,",Inferno,6,81
dimmi ove sono e fa ch’io li conosca;,Inferno,6,82
ché gran disio mi stringe di savere,Inferno,6,83
se ’l ciel li addolcia o lo ’nferno li attosca».,Inferno,6,84
E quelli: «Ei son tra l’anime più nere;,Inferno,6,85
diverse colpe giù li grava al fondo:,Inferno,6,86
"se tanto scendi, là i potrai vedere.",Inferno,6,87
"Ma quando tu sarai nel dolce mondo,",Inferno,6,88
priegoti ch’a la mente altrui mi rechi:,Inferno,6,89
più non ti dico e più non ti rispondo».,Inferno,6,90
Li diritti occhi torse allora in biechi;,Inferno,6,91
guardommi un poco e poi chinò la testa:,Inferno,6,92
cadde con essa a par de li altri ciechi.,Inferno,6,93
E ’l duca disse a me: «Più non si desta,Inferno,6,94
"di qua dal suon de l’angelica tromba,",Inferno,6,95
quando verrà la nimica podesta:,Inferno,6,96
"ciascun rivederà la trista tomba,",Inferno,6,97
"ripiglierà sua carne e sua figura,",Inferno,6,98
udirà quel ch’in etterno rimbomba».,Inferno,6,99
Sì trapassammo per sozza mistura,Inferno,6,100
"de l’ombre e de la pioggia, a passi lenti,",Inferno,6,101
toccando un poco la vita futura;,Inferno,6,102
"per ch’io dissi: «Maestro, esti tormenti",Inferno,6,103
"crescerann’ ei dopo la gran sentenza,",Inferno,6,104
"o fier minori, o saran sì cocenti?».",Inferno,6,105
"Ed elli a me: «Ritorna a tua scïenza,",Inferno,6,106
"che vuol, quanto la cosa è più perfetta,",Inferno,6,107
"più senta il bene, e così la doglienza.",Inferno,6,108
Tutto che questa gente maladetta,Inferno,6,109
"in vera perfezion già mai non vada,",Inferno,6,110
di là più che di qua essere aspetta».,Inferno,6,111
"Noi aggirammo a tondo quella strada,",Inferno,6,112
parlando più assai ch’i’ non ridico;,Inferno,6,113
venimmo al punto dove si digrada:,Inferno,6,114
"quivi trovammo Pluto, il gran nemico.",Inferno,6,115
"«Pape Satàn, pape Satàn aleppe!»,",Inferno,7,1
cominciò Pluto con la voce chioccia;,Inferno,7,2
"e quel savio gentil, che tutto seppe,",Inferno,7,3
disse per confortarmi: «Non ti noccia,Inferno,7,4
"la tua paura; ché, poder ch’elli abbia,",Inferno,7,5
non ci torrà lo scender questa roccia».,Inferno,7,6
"Poi si rivolse a quella ’nfiata labbia,",Inferno,7,7
"e disse: «Taci, maladetto lupo!",Inferno,7,8
consuma dentro te con la tua rabbia.,Inferno,7,9
Non è sanza cagion l’andare al cupo:,Inferno,7,10
"vuolsi ne l’alto, là dove Michele",Inferno,7,11
fé la vendetta del superbo strupo».,Inferno,7,12
Quali dal vento le gonfiate vele,Inferno,7,13
"caggiono avvolte, poi che l’alber fiacca,",Inferno,7,14
tal cadde a terra la fiera crudele.,Inferno,7,15
"Così scendemmo ne la quarta lacca,",Inferno,7,16
pigliando più de la dolente ripa,Inferno,7,17
che ’l mal de l’universo tutto insacca.,Inferno,7,18
Ahi giustizia di Dio! tante chi stipa,Inferno,7,19
nove travaglie e pene quant’ io viddi?,Inferno,7,20
e perché nostra colpa sì ne scipa?,Inferno,7,21
"Come fa l’onda là sovra Cariddi,",Inferno,7,22
"che si frange con quella in cui s’intoppa,",Inferno,7,23
così convien che qui la gente riddi.,Inferno,7,24
"Qui vid’ i’ gente più ch’altrove troppa,",Inferno,7,25
"e d’una parte e d’altra, con grand’ urli,",Inferno,7,26
voltando pesi per forza di poppa.,Inferno,7,27
Percotëansi ’ncontro; e poscia pur lì,Inferno,7,28
"si rivolgea ciascun, voltando a retro,",Inferno,7,29
gridando: «Perché tieni?» e «Perché burli?».,Inferno,7,30
Così tornavan per lo cerchio tetro,Inferno,7,31
"da ogne mano a l’opposito punto,",Inferno,7,32
gridandosi anche loro ontoso metro;,Inferno,7,33
"poi si volgea ciascun, quand’ era giunto,",Inferno,7,34
per lo suo mezzo cerchio a l’altra giostra.,Inferno,7,35
